UtcTime,Bit Depth,Block Position,HOOK LOAD,PUMP FLOW,ROP,SPP,RPM,TRQ,TOTAL DEPTH,WOB
,ft,ft,1000 lbm,gal/min,ft/h,psi,1/min,1000 ft.lbf,ft,1000 lbm
2026-03-19T21:00:00.0000000+00:00,192.69,5.09,55.3,0,0,0,0,0,381.05,19
2026-03-19T21:00:05.0000000+00:00,192.69,5.09,55.3,0,0,0,0,0,381.05,19.1
2026-03-19T21:00:10.0000000+00:00,192.69,5.09,54.8,0,0,0,0,0,381.05,19.4
2026-03-19T21:00:15.0000000+00:00,192.69,5.09,54.9,0,0,0,0,0,381.05,19.5
2026-03-19T21:00:20.0000000+00:00,192.69,5.09,54.8,0,0,0,0,0,381.05,19.4
2026-03-19T21:00:25.0000000+00:00,192.69,5.11,53.9,0,0,0,0,0,381.05,19.8
2026-03-19T21:00:30.0000000+00:00,192.69,6.92,54.3,0,0,0,0,0,381.05,20.7
2026-03-19T21:00:35.0000000+00:00,192.69,10.02,54.3,0,0,0,0,0,381.05,19.6
2026-03-19T21:00:40.0000000+00:00,192.69,14.21,55.2,0,0,0,0,0,381.05,18.5
2026-03-19T21:00:45.0000000+00:00,192.69,14.56,56.1,0,0,0,0,0,381.05,17.9
2026-03-19T21:00:50.0000000+00:00,192.69,14.56,56.1,0,0,0,0,0,381.05,18.1
2026-03-19T21:00:55.0000000+00:00,192.69,14.56,56.2,0,0,0,0,0,381.05,18.3
2026-03-19T21:01:00.0000000+00:00,192.69,14.56,56.2,0,0,0,0,0,381.05,18.1
2026-03-19T21:01:05.0000000+00:00,192.69,14.56,56.1,0,0,0,0,0,381.05,18.2
2026-03-19T21:01:10.0000000+00:00,192.69,14.56,56.2,0,0,0,0,0,381.05,18
2026-03-19T21:01:15.0000000+00:00,192.69,14.56,56.1,0,0,0,0,0,381.05,18.1
2026-03-19T21:01:20.0000000+00:00,192.69,14.56,56.2,0,0,0,0,0,381.05,18.1
2026-03-19T21:01:25.0000000+00:00,192.69,14.56,56.2,0,0,0,0,0,381.05,18.2
2026-03-19T21:01:30.0000000+00:00,192.69,14.56,56.1,0,0,0,0,0,381.05,18.1
2026-03-19T21:01:35.0000000+00:00,192.69,14.56,56.2,0,0,0,0,0,381.05,18.1
2026-03-19T21:01:40.0000000+00:00,192.69,14.56,57.1,0,0,0,0,0,381.05,17.3
2026-03-19T21:01:45.0000000+00:00,192.69,18.09,55.1,0,0,0,0,0,381.05,20.6
2026-03-19T21:01:50.0000000+00:00,192.69,26.68,55.3,0,0,0,0,0,381.05,19.6
2026-03-19T21:01:55.0000000+00:00,192.69,36.77,56.7,0,0,0,0,0,381.05,18.8
2026-03-19T21:02:00.0000000+00:00,192.69,44.6,59.6,0,0,0,0,0,381.05,18.1
2026-03-19T21:02:05.0000000+00:00,192.69,49.46,59.9,0,0,0,0,0,381.05,16.2
2026-03-19T21:02:10.0000000+00:00,192.69,50.11,61.7,0,0,0,0,0,381.05,13.6
2026-03-19T21:02:15.0000000+00:00,193.49,49.16,61.4,0,0,0,0,0,381.05,12.2
2026-03-19T21:02:20.0000000+00:00,193.49,49.16,62.3,0,0,0,0,0,381.05,12
2026-03-19T21:02:25.0000000+00:00,193.49,49.16,62.1,0,0,0,0,0,381.05,12.1
2026-03-19T21:02:30.0000000+00:00,193.05,52.21,59.8,0,0,0,0,0,381.05,16.4
2026-03-19T21:02:35.0000000+00:00,192.87,52.83,61.8,0,0,0,0,0,381.05,12.2
2026-03-19T21:02:40.0000000+00:00,192.87,52.83,61.9,0,0,0,0,0,381.05,12.3
2026-03-19T21:02:45.0000000+00:00,192.69,53.2,60.8,0,0,0,0,0,381.05,13.6
2026-03-19T21:02:50.0000000+00:00,192.69,53.61,61.8,0,0,0,0,0,381.05,13.4
2026-03-19T21:02:55.0000000+00:00,192.69,53.61,62,0,0,0,0,0,381.05,12.3
2026-03-19T21:03:00.0000000+00:00,192.83,53.48,59.8,0,0,0,0,0,381.05,15.9
2026-03-19T21:03:05.0000000+00:00,193.06,52.99,56,0,0,0,0,0,381.05,16
2026-03-19T21:03:10.0000000+00:00,193.06,51.05,55.4,0,0,0,0,0,381.05,18.7
2026-03-19T21:03:15.0000000+00:00,193.06,48.67,54.6,0,0,0,0,0,381.05,19.7
2026-03-19T21:03:20.0000000+00:00,193.06,47.13,53.4,0,0,0,0,0,381.05,20.4
2026-03-19T21:03:25.0000000+00:00,193.06,47.02,47.3,0,0,0,0,0,381.05,22.7
2026-03-19T21:03:30.0000000+00:00,193.06,47.02,44.8,0,0,0,0,0,381.05,29.5
2026-03-19T21:03:35.0000000+00:00,193.06,47.02,44.6,0,0,0,0,0,381.05,29.4
2026-03-19T21:03:40.0000000+00:00,193.06,47.02,44.8,0,0,0,0,0,381.05,29.6
2026-03-19T21:03:45.0000000+00:00,193.06,47.02,45.2,0,0,0,1,3.1,381.05,29.4
2026-03-19T21:03:50.0000000+00:00,193.06,47.02,50,0,0,0,11,3.9,381.05,27.9
2026-03-19T21:03:55.0000000+00:00,193.06,46.99,60.8,0,0,0,11,1.2,381.05,13.1
2026-03-19T21:04:00.0000000+00:00,193.06,46.96,54.3,0,0,0,11,1.8,381.05,21.3
2026-03-19T21:04:05.0000000+00:00,193.06,46.95,68.3,0,0,0,11,2.5,381.05,10.4
2026-03-19T21:04:10.0000000+00:00,193.1,46.91,70.2,0,0,0,11,2.3,381.05,2.6
2026-03-19T21:04:15.0000000+00:00,193.15,46.86,63.7,0,0,0,11,0.9,381.05,9.7
2026-03-19T21:04:20.0000000+00:00,193.19,46.81,58.6,0,0,0,11,1.6,381.05,14
2026-03-19T21:04:25.0000000+00:00,193.19,46.78,57.6,0,0,0,5,2.9,381.05,15.4
2026-03-19T21:04:30.0000000+00:00,193.19,46.74,45.1,0,0,0,1,21.6,381.05,28.6
2026-03-19T21:04:35.0000000+00:00,193.19,46.74,45.1,0,0,0,1,18.8,381.05,29
2026-03-19T21:04:40.0000000+00:00,193.19,46.8,59.1,0,0,0,0,0,381.05,29.1
2026-03-19T21:04:45.0000000+00:00,193.12,46.87,72.6,0,0,0,0,0,381.05,1.8
2026-03-19T21:04:50.0000000+00:00,193.37,46.56,68.3,0,0,0,0,0,381.05,5.2
2026-03-19T21:04:55.0000000+00:00,195.62,44.27,67,0,0,0,0,0,381.05,7.2
2026-03-19T21:05:00.0000000+00:00,196.5,43.44,41.4,0,0,0,0,0,381.05,33
2026-03-19T21:05:05.0000000+00:00,196.5,43.53,45.6,0,0,0,0,0,381.05,29.9
2026-03-19T21:05:10.0000000+00:00,196.5,43.7,49.9,0,0,0,0,0,381.05,24.1
2026-03-19T21:05:15.0000000+00:00,196.5,43.99,64.9,0,0,0,0,0,381.05,17.9
2026-03-19T21:05:20.0000000+00:00,196.5,43.99,68,0,0,0,0,0,381.05,6.1
2026-03-19T21:05:25.0000000+00:00,196.56,43.93,67.4,0,0,0,7,1.2,381.05,9
2026-03-19T21:05:30.0000000+00:00,197.02,43.44,68.1,0,0,0,0,0,381.05,6.2
2026-03-19T21:05:35.0000000+00:00,198.19,42.24,67.3,0,0,0,0,0,381.05,6.6
2026-03-19T21:05:40.0000000+00:00,199.92,40.51,67.2,0,0,0,0,0,381.05,7
2026-03-19T21:05:45.0000000+00:00,201.64,38.79,66.8,0,0,0,0,0,381.05,7.4
2026-03-19T21:05:50.0000000+00:00,203.28,37.15,65.4,0,0,0,0,0,381.05,8.9
2026-03-19T21:05:55.0000000+00:00,204.58,35.91,65.2,0,0,0,0,0,381.05,9.1
2026-03-19T21:06:00.0000000+00:00,204.58,35.9,66.5,0,0,0,0,0,381.05,8
2026-03-19T21:06:05.0000000+00:00,205.4,35.05,66.2,0,0,0,0,0,381.05,8.6
2026-03-19T21:06:10.0000000+00:00,207.04,33.38,64.6,0,0,0,0,0,381.05,9.5
2026-03-19T21:06:15.0000000+00:00,208.85,31.56,64.9,0,0,0,0,0,381.05,9.6
2026-03-19T21:06:20.0000000+00:00,211.9,28.47,62.8,0,0,0,0,0,381.05,11.3
2026-03-19T21:06:25.0000000+00:00,215.14,25.23,63.2,0,0,0,0,0,381.05,10.8
2026-03-19T21:06:30.0000000+00:00,218.38,21.98,62.4,0,0,0,0,0,381.05,11.7
2026-03-19T21:06:35.0000000+00:00,221.62,18.75,62.1,0,0,0,0,0,381.05,12.2
2026-03-19T21:06:40.0000000+00:00,222.79,15.5,60.5,0,0,0,0,0,381.05,13.6
2026-03-19T21:06:45.0000000+00:00,222.79,12.98,59,0,0,0,0,0,381.05,15.2
2026-03-19T21:06:50.0000000+00:00,223.34,11.67,58.3,0,0,0,0,0,381.05,15.7
2026-03-19T21:06:55.0000000+00:00,223.34,9.77,57.6,0,0,0,0,0,381.05,16.7
2026-03-19T21:07:00.0000000+00:00,223.34,8.1,56,0,0,0,0,0,381.05,17.4
2026-03-19T21:07:05.0000000+00:00,223.34,5.62,56.8,0,0,0,0,0,381.05,17.5
2026-03-19T21:07:10.0000000+00:00,223.34,4.96,59.9,0,0,0,0,0,381.05,15.9
2026-03-19T21:07:15.0000000+00:00,223.34,4.96,59.9,0,0,0,0,0,381.05,14.2
2026-03-19T21:07:20.0000000+00:00,223.34,4.96,60,0,0,0,0,0,381.05,14.4
2026-03-19T21:07:25.0000000+00:00,223.34,4.96,60.2,0,0,0,0,0,381.05,14.4
2026-03-19T21:07:30.0000000+00:00,223.34,4.96,60,0,0,0,0,0,381.05,14.2
2026-03-19T21:07:35.0000000+00:00,223.34,4.96,59.8,104,0,0,0,0,381.05,14.6
2026-03-19T21:07:40.0000000+00:00,223.34,4.96,60,131,0,0,0,0,381.05,14.4
2026-03-19T21:07:45.0000000+00:00,223.34,4.96,60.2,172,0,0,0,0,381.05,14.2
2026-03-19T21:07:50.0000000+00:00,223.34,4.96,60.2,203,0,0,0,0,381.05,14
2026-03-19T21:07:55.0000000+00:00,223.34,4.96,60.2,214,0,0,0,0,381.05,14
2026-03-19T21:08:00.0000000+00:00,223.34,4.96,60,286,0,0,0,0,381.05,14.1
2026-03-19T21:08:05.0000000+00:00,223.34,4.81,59.2,301,0,0,0,0,381.05,13.8
2026-03-19T21:08:10.0000000+00:00,223.53,4.96,57.1,301,0,0,0,0,381.05,16.6
2026-03-19T21:08:15.0000000+00:00,223.53,4.89,56.2,301,0,0,0,0,381.05,17.8
2026-03-19T21:08:20.0000000+00:00,223.53,4.45,57,301,0,0,0,0,381.05,17.1
2026-03-19T21:08:25.0000000+00:00,223.53,4.44,63.6,301,0,0,0,0,381.05,17.5
2026-03-19T21:08:30.0000000+00:00,223.4,4.58,62.2,301,0,0,0,0,381.05,12
2026-03-19T21:08:35.0000000+00:00,223.4,4.58,62.3,301,0,0,0,0,381.05,12
2026-03-19T21:08:40.0000000+00:00,223.4,4.58,62.7,301,0,0,0,0,381.05,11.8
2026-03-19T21:08:45.0000000+00:00,223.38,4.64,62.7,301,0,0,0,0,381.05,11.8
2026-03-19T21:08:50.0000000+00:00,223.49,4.49,53.2,301,0,0,0,0,381.05,17
2026-03-19T21:08:55.0000000+00:00,223.49,4.49,47.4,306,0,0,0,0,381.05,27
2026-03-19T21:09:00.0000000+00:00,223.49,4.49,47.4,347,0,0,0,0,381.05,26.8
2026-03-19T21:09:05.0000000+00:00,223.49,4.71,54.2,353,0,0,0,0,381.05,21.8
2026-03-19T21:09:10.0000000+00:00,223.49,4.71,54.8,353,0,0,0,0,381.05,19.4
2026-03-19T21:09:15.0000000+00:00,223.49,4.71,54.7,353,0,0,0,0,381.05,19.5
2026-03-19T21:09:20.0000000+00:00,223.49,4.71,54.9,354,0,0,0,0,381.05,19.4
2026-03-19T21:09:25.0000000+00:00,223.49,4.71,54.9,353,0,0,0,0,381.05,19.4
2026-03-19T21:09:30.0000000+00:00,223.49,4.71,54.9,353,0,0,0,0,381.05,19.4
2026-03-19T21:09:35.0000000+00:00,223.49,4.71,54.8,353,0,0,0,0,381.05,19.5
2026-03-19T21:09:40.0000000+00:00,223.49,4.71,54.7,353,0,0,0,0,381.05,19.4
2026-03-19T21:09:45.0000000+00:00,223.49,4.71,54.7,354,0,0,0,0,381.05,19.6
2026-03-19T21:09:50.0000000+00:00,223.49,4.71,54.6,353,0,0,0,0,381.05,19.7
2026-03-19T21:09:55.0000000+00:00,223.49,4.71,54.6,353,0,0,0,0,381.05,19.7
2026-03-19T21:10:00.0000000+00:00,223.49,4.71,54.5,353,0,0,0,0,381.05,19.7
2026-03-19T21:10:05.0000000+00:00,223.49,4.71,54.6,354,0,0,0,0,381.05,19.7
2026-03-19T21:10:10.0000000+00:00,223.49,4.71,54.6,353,0,0,0,0,381.05,19.8
2026-03-19T21:10:15.0000000+00:00,223.49,5.37,54,353,0,0,0,0,381.05,21
2026-03-19T21:10:20.0000000+00:00,223.49,6.54,54.3,341,0,0,0,0,381.05,20.5
2026-03-19T21:10:25.0000000+00:00,223.49,6.57,54,157,0,0,0,0,381.05,20.2
2026-03-19T21:10:30.0000000+00:00,223.49,6.57,54.1,54,0,0,0,0,381.05,20
2026-03-19T21:10:35.0000000+00:00,223.49,6.57,53.9,28,0,0,0,0,381.05,20.3
2026-03-19T21:10:40.0000000+00:00,223.49,6.57,54,19,0,0,0,0,381.05,20.2
2026-03-19T21:10:45.0000000+00:00,223.49,6.57,54,15,0,0,0,0,381.05,20.2
2026-03-19T21:10:50.0000000+00:00,223.49,6.57,53.9,0,0,0,0,0,381.05,20.3
2026-03-19T21:10:55.0000000+00:00,223.49,6.57,53.9,0,0,0,0,0,381.05,20.3
2026-03-19T21:11:00.0000000+00:00,223.49,6.45,54.7,0,0,0,0,0,381.05,20
2026-03-19T21:11:05.0000000+00:00,223.49,6.36,54.4,0,0,0,0,0,381.05,19.8
2026-03-19T21:11:10.0000000+00:00,223.49,6.3,54.2,0,0,0,0,0,381.05,20
2026-03-19T21:11:15.0000000+00:00,223.49,6.3,54.3,0,0,0,0,0,381.05,20
2026-03-19T21:11:20.0000000+00:00,223.49,6.3,54.3,0,0,0,0,0,381.05,20.1
2026-03-19T21:11:25.0000000+00:00,223.49,6.3,54.4,0,0,0,0,0,381.05,20
2026-03-19T21:11:30.0000000+00:00,223.49,6.3,54.3,0,0,0,0,0,381.05,20
2026-03-19T21:11:35.0000000+00:00,223.49,5.24,55.6,0,0,0,0,0,381.05,20.8
2026-03-19T21:11:40.0000000+00:00,223.49,4.95,53.6,0,0,0,0,0,381.05,20.5
2026-03-19T21:11:45.0000000+00:00,223.49,4.95,53.6,0,0,0,0,0,381.05,20.8
2026-03-19T21:11:50.0000000+00:00,223.49,4.95,53.5,0,0,0,0,0,381.05,20.7
2026-03-19T21:11:55.0000000+00:00,223.49,4.95,53.4,0,0,0,0,0,381.05,20.7
2026-03-19T21:12:00.0000000+00:00,223.49,4.95,53.9,0,0,0,0,0,381.05,20.5
2026-03-19T21:12:05.0000000+00:00,223.49,6.4,56.7,0,0,0,0,0,381.05,20
2026-03-19T21:12:10.0000000+00:00,223.49,6.5,55.3,0,0,0,0,0,381.05,19
2026-03-19T21:12:15.0000000+00:00,223.49,6.54,53.8,0,0,0,0,0,381.05,19.7
2026-03-19T21:12:20.0000000+00:00,223.49,8.33,54.6,0,0,0,0,0,381.05,19.9
2026-03-19T21:12:25.0000000+00:00,223.49,8.46,55.5,0,0,0,0,0,381.05,18.6
2026-03-19T21:12:30.0000000+00:00,223.49,9.61,53.6,0,0,0,0,0,381.05,21.1
2026-03-19T21:12:35.0000000+00:00,223.49,11.83,54,0,0,0,0,0,381.05,18.9
2026-03-19T21:12:40.0000000+00:00,223.49,13.77,57.5,0,0,0,0,0,381.05,19
2026-03-19T21:12:45.0000000+00:00,223.49,13.78,57.1,0,0,0,0,0,381.05,17.2
2026-03-19T21:12:50.0000000+00:00,223.49,13.78,55.7,0,0,0,0,0,381.05,18.4
2026-03-19T21:12:55.0000000+00:00,223.49,13.78,56.5,0,0,0,0,0,381.05,18.9
2026-03-19T21:13:00.0000000+00:00,223.49,13.78,55.8,0,0,0,0,0,381.05,18.3
2026-03-19T21:13:05.0000000+00:00,223.49,13.78,55.8,0,0,0,0,0,381.05,18.5
2026-03-19T21:13:10.0000000+00:00,223.49,13.78,55.8,0,0,0,0,0,381.05,18.5
2026-03-19T21:13:15.0000000+00:00,223.49,13.78,55.3,0,0,0,0,0,381.05,18.6
2026-03-19T21:13:20.0000000+00:00,223.49,13.78,56.8,0,0,0,0,0,381.05,17.6
2026-03-19T21:13:25.0000000+00:00,223.49,13.78,57,0,0,0,0,0,381.05,17.3
2026-03-19T21:13:30.0000000+00:00,223.49,13.78,57.3,0,0,0,0,0,381.05,17.2
2026-03-19T21:13:35.0000000+00:00,223.49,13.78,57.2,0,0,0,0,0,381.05,17.1
2026-03-19T21:13:40.0000000+00:00,223.49,13.78,57.1,0,0,0,0,0,381.05,17.1
2026-03-19T21:13:45.0000000+00:00,223.49,13.78,57.3,0,0,0,0,0,381.05,17
2026-03-19T21:13:50.0000000+00:00,223.49,15.15,56,0,0,0,0,0,381.05,18.6
2026-03-19T21:13:55.0000000+00:00,223.49,17.56,56.4,0,0,0,0,0,381.05,18
2026-03-19T21:14:00.0000000+00:00,223.49,20.36,56.1,0,0,0,0,0,381.05,18.1
2026-03-19T21:14:05.0000000+00:00,223.49,23.63,54.2,0,0,0,0,0,381.05,18.8
2026-03-19T21:14:10.0000000+00:00,223.49,30.57,55.7,0,0,0,0,0,381.05,19
2026-03-19T21:14:15.0000000+00:00,223.49,37.52,56.3,0,0,0,0,0,381.05,18.5
2026-03-19T21:14:20.0000000+00:00,223.49,44.03,58.4,0,0,0,0,0,381.05,16.8
2026-03-19T21:14:25.0000000+00:00,223.49,49.61,59.1,0,0,0,0,0,381.05,17
2026-03-19T21:14:30.0000000+00:00,223.49,51.27,62,0,0,0,0,0,381.05,14
2026-03-19T21:14:35.0000000+00:00,223.49,51.27,62.2,0,0,0,0,0,381.05,12.4
2026-03-19T21:14:40.0000000+00:00,223.49,51.27,62.1,0,0,0,0,0,381.05,12.2
2026-03-19T21:14:45.0000000+00:00,223.49,51.02,62.9,0,0,0,0,0,381.05,12.3
2026-03-19T21:14:50.0000000+00:00,223.49,51.02,62,0,0,0,0,0,381.05,12.2
2026-03-19T21:14:55.0000000+00:00,223.11,52.74,63.7,0,0,0,0,0,381.05,14.4
2026-03-19T21:15:00.0000000+00:00,223.11,52.74,62.1,0,0,0,0,0,381.05,12.1
2026-03-19T21:15:05.0000000+00:00,223.07,52.82,60.6,0,0,0,0,0,381.05,12.7
2026-03-19T21:15:10.0000000+00:00,222.77,53.29,61.8,0,0,0,0,0,381.05,12.4
2026-03-19T21:15:15.0000000+00:00,222.77,53.51,61.5,0,0,0,0,0,381.05,12.6
2026-03-19T21:15:20.0000000+00:00,223.1,53.01,63,0,0,0,0,0,381.05,12.1
2026-03-19T21:15:25.0000000+00:00,223.37,52.29,55.8,0,0,0,0,0,381.05,18.4
2026-03-19T21:15:30.0000000+00:00,223.37,50.82,55.3,0,0,0,0,0,381.05,19
2026-03-19T21:15:35.0000000+00:00,223.37,49.36,55,0,0,0,0,0,381.05,19.7
2026-03-19T21:15:40.0000000+00:00,223.37,47.16,54,0,0,0,0,0,381.05,19.9
2026-03-19T21:15:45.0000000+00:00,223.37,46.46,45.2,0,0,0,0,0,381.05,25.8
2026-03-19T21:15:50.0000000+00:00,223.37,46.46,44.6,0,0,0,0,0,381.05,29.5
2026-03-19T21:15:55.0000000+00:00,223.37,46.46,44.3,0,0,0,0,0,381.05,29.9
2026-03-19T21:16:00.0000000+00:00,223.37,46.46,45.5,0,0,0,5,4.3,381.05,29.8
2026-03-19T21:16:05.0000000+00:00,223.37,46.46,46.5,0,0,0,0,3.2,381.05,27.8
2026-03-19T21:16:10.0000000+00:00,223.37,46.46,46.4,0,0,0,0,2.9,381.05,27.8
2026-03-19T21:16:15.0000000+00:00,223.37,46.46,46.2,0,0,0,0,2.8,381.05,28
2026-03-19T21:16:20.0000000+00:00,223.37,46.46,46,0,0,0,1,3,381.05,28
2026-03-19T21:16:25.0000000+00:00,223.37,46.46,49.2,0,0,0,7,3.5,381.05,26.8
2026-03-19T21:16:30.0000000+00:00,223.37,46.44,59.5,0,0,0,11,1.1,381.05,18.6
2026-03-19T21:16:35.0000000+00:00,223.37,46.37,45.9,0,0,0,0,4.1,381.05,28.1
2026-03-19T21:16:40.0000000+00:00,223.37,46.37,46.2,0,0,0,0,3.8,381.05,28.2
2026-03-19T21:16:45.0000000+00:00,223.37,46.37,46.3,0,0,0,0,3.7,381.05,28.1
2026-03-19T21:16:50.0000000+00:00,223.37,46.37,46,0,0,0,0,3.7,381.05,28.2
2026-03-19T21:16:55.0000000+00:00,223.37,46.37,46.3,0,0,0,0,3.7,381.05,28.1
2026-03-19T21:17:00.0000000+00:00,223.37,46.37,46.2,0,0,0,0,3.7,381.05,28
2026-03-19T21:17:05.0000000+00:00,223.37,46.37,46.1,0,0,0,0,3.7,381.05,28.3
2026-03-19T21:17:10.0000000+00:00,223.37,46.37,46.2,0,0,0,0,3.7,381.05,28.3
2026-03-19T21:17:15.0000000+00:00,223.37,46.44,50.3,0,0,0,0,2,381.05,28.3
2026-03-19T21:17:20.0000000+00:00,223.35,46.46,72.8,0,0,0,0,2.3,381.05,0
2026-03-19T21:17:25.0000000+00:00,223.35,46.46,71.2,0,0,0,0,1.8,381.05,3
2026-03-19T21:17:30.0000000+00:00,223.35,46.46,71.6,0,0,0,0,1.8,381.05,3
2026-03-19T21:17:35.0000000+00:00,223.35,46.46,71.4,0,0,0,0,1.8,381.05,2.8
2026-03-19T21:17:40.0000000+00:00,223.35,46.46,68.5,0,0,0,0,1.6,381.05,5.6
2026-03-19T21:17:45.0000000+00:00,223.35,46.46,68.5,0,0,0,0,1.6,381.05,5.7
2026-03-19T21:17:50.0000000+00:00,223.35,46.46,68.7,0,0,0,0,1.6,381.05,5.7
2026-03-19T21:17:55.0000000+00:00,223.35,46.46,68.6,0,0,0,0,1.6,381.05,5.6
2026-03-19T21:18:00.0000000+00:00,223.35,46.46,68.5,0,0,0,0,1.6,381.05,5.8
2026-03-19T21:18:05.0000000+00:00,223.35,46.46,68.8,0,0,0,4,2.4,381.05,5.8
2026-03-19T21:18:10.0000000+00:00,223.41,46.41,64,0,0,0,18,2.2,381.05,8
2026-03-19T21:18:15.0000000+00:00,223.48,46.33,70.6,0,0,0,29,3.3,381.05,0.6
2026-03-19T21:18:20.0000000+00:00,223.48,46.33,79.2,0,0,0,0,6.9,381.05,0
2026-03-19T21:18:25.0000000+00:00,223.57,46.24,54.7,0,0,0,0,6.9,381.05,8.4
2026-03-19T21:18:30.0000000+00:00,223.58,46.24,46.4,0,0,0,9,12,381.05,28.1
2026-03-19T21:18:35.0000000+00:00,223.58,46.23,50.4,0,0,0,4,14.7,381.05,25.8
2026-03-19T21:18:40.0000000+00:00,223.58,46.23,47.2,0,0,0,0,28.9,381.05,27.2
2026-03-19T21:18:45.0000000+00:00,223.54,46.49,78,0,0,0,0,0.2,381.05,21.2
2026-03-19T21:18:50.0000000+00:00,223.34,46.68,74.2,0,0,0,0,0,381.05,0
2026-03-19T21:18:55.0000000+00:00,223.34,46.68,73.9,0,0,0,0,0,381.05,0.2
2026-03-19T21:19:00.0000000+00:00,223.34,46.68,74.1,0,0,0,0,0,381.05,0.1
2026-03-19T21:19:05.0000000+00:00,223.34,46.68,74.2,0,0,0,0,0,381.05,0.2
2026-03-19T21:19:10.0000000+00:00,223.34,46.68,74.1,0,0,0,0,0,381.05,0.1
2026-03-19T21:19:15.0000000+00:00,223.34,46.68,73.9,0,0,0,0,0,381.05,0.2
2026-03-19T21:19:20.0000000+00:00,223.34,46.68,74.5,0,0,0,0,0,381.05,0
2026-03-19T21:19:25.0000000+00:00,223.34,46.68,74.1,0,0,0,0,0,381.05,0
2026-03-19T21:19:30.0000000+00:00,223.34,46.68,74.5,0,0,0,0,0,381.05,0
2026-03-19T21:19:35.0000000+00:00,223.34,46.68,74.2,0,0,0,0,0,381.05,0.1
2026-03-19T21:19:40.0000000+00:00,223.34,46.68,74.4,0,0,0,0,0,381.05,0
2026-03-19T21:19:45.0000000+00:00,223.34,46.68,74.2,0,0,0,0,0,381.05,0
2026-03-19T21:19:50.0000000+00:00,223.34,46.68,74.4,0,0,0,0,0,381.05,0
2026-03-19T21:19:55.0000000+00:00,223.34,46.68,74.2,0,0,0,0,0,381.05,0.1
2026-03-19T21:20:00.0000000+00:00,223.34,46.68,74.4,0,0,0,0,0,381.05,0
2026-03-19T21:20:05.0000000+00:00,223.34,46.68,74.2,0,0,0,0,0,381.05,0
2026-03-19T21:20:10.0000000+00:00,223.34,46.68,74.3,0,0,0,0,0,381.05,0
2026-03-19T21:20:15.0000000+00:00,223.41,46.61,73.6,0,0,0,0,0,381.05,0
2026-03-19T21:20:20.0000000+00:00,225.46,44.43,71.2,0,0,0,0,0,381.05,2.6
2026-03-19T21:20:25.0000000+00:00,228.34,41.69,70.4,0,0,0,0,0,381.05,3.8
2026-03-19T21:20:30.0000000+00:00,228.37,41.66,73.5,0,0,0,0,0,381.05,1
2026-03-19T21:20:35.0000000+00:00,228.37,41.66,73.4,0,0,0,0,0,381.05,0.8
2026-03-19T21:20:40.0000000+00:00,228.37,41.66,73.5,0,0,0,0,0,381.05,0.9
2026-03-19T21:20:45.0000000+00:00,228.37,41.66,73.5,0,0,0,0,0,381.05,0.6
2026-03-19T21:20:50.0000000+00:00,228.37,41.66,73.4,0,0,0,0,0,381.05,0.8
2026-03-19T21:20:55.0000000+00:00,228.37,41.66,73.2,0,0,0,0,0,381.05,0.9
2026-03-19T21:21:00.0000000+00:00,228.37,41.66,73.3,0,0,0,0,0,381.05,1
2026-03-19T21:21:05.0000000+00:00,228.37,41.66,73.4,0,0,0,0,0,381.05,1
2026-03-19T21:21:10.0000000+00:00,228.37,41.66,73.3,0,0,0,0,0,381.05,1
2026-03-19T21:21:15.0000000+00:00,228.37,41.66,73.5,0,0,0,0,0,381.05,0.8
2026-03-19T21:21:20.0000000+00:00,228.37,41.66,73.3,0,0,0,0,0,381.05,0.9
2026-03-19T21:21:25.0000000+00:00,228.37,41.66,73.6,0,0,0,0,0,381.05,0.8
2026-03-19T21:21:30.0000000+00:00,228.37,41.66,73.6,0,0,0,0,0,381.05,0.9
2026-03-19T21:21:35.0000000+00:00,228.37,41.66,73.4,0,0,0,0,0,381.05,1
2026-03-19T21:21:40.0000000+00:00,228.37,41.66,73.3,0,0,0,0,0,381.05,0.9
2026-03-19T21:21:45.0000000+00:00,228.37,41.66,73.3,0,0,0,0,0,381.05,1
2026-03-19T21:21:50.0000000+00:00,228.37,41.66,73.3,0,0,0,0,0,381.05,1
2026-03-19T21:21:55.0000000+00:00,228.37,41.66,73.2,0,0,0,0,0,381.05,1.1
2026-03-19T21:22:00.0000000+00:00,228.37,41.66,73.1,0,0,0,0,0,381.05,1
2026-03-19T21:22:05.0000000+00:00,228.37,41.66,73.1,0,0,0,0,0,381.05,1.1
2026-03-19T21:22:10.0000000+00:00,228.37,41.66,73.4,0,0,0,0,0,381.05,0.9
2026-03-19T21:22:15.0000000+00:00,228.37,41.66,73.3,0,0,0,0,0,381.05,1.1
2026-03-19T21:22:20.0000000+00:00,228.37,41.66,73.3,0,0,0,0,0,381.05,1
2026-03-19T21:22:25.0000000+00:00,228.37,41.66,73.4,0,0,0,0,0,381.05,0.9
2026-03-19T21:22:30.0000000+00:00,228.37,41.66,73.3,0,0,0,0,0,381.05,1.1
2026-03-19T21:22:35.0000000+00:00,228.37,41.66,73.3,0,0,0,0,0,381.05,1
2026-03-19T21:22:40.0000000+00:00,228.37,41.66,73.2,0,0,0,0,0,381.05,1
2026-03-19T21:22:45.0000000+00:00,228.37,41.66,73.3,0,0,0,0,0,381.05,1
